year,timeframe,rr_ratio,direction,body_size_points,candle_high,candle_low,outcome
2021,5m,2.0,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,2.5,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,3.0,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,3.5,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,4.0,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,4.5,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,5.0,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,10.0,bullish,10.861245000000054,14869.044292,14830.744112,loss
2021,5m,1.5,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,2.0,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,2.5,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,3.0,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,3.5,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,4.0,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,4.5,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,5.0,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,10.0,bullish,23.723245999999563,14781.86851,14724.989886,loss
2021,5m,1.5,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,2.0,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,2.5,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,3.0,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,3.5,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,4.0,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,4.5,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,5.0,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,10.0,bearish,9.146311000000424,14642.101437,14616.091614,loss
2021,5m,1.5,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,2.0,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,2.5,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,3.0,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,3.5,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,4.0,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,4.5,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,5.0,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,10.0,bullish,21.722490000000107,14783.011799,14735.565308,loss
2021,5m,1.5,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,2.0,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,2.5,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,3.0,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,3.5,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,4.0,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,4.5,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,5.0,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,10.0,bullish,8.003023000001122,15033.963721,15001.094164,win
2021,5m,1.5,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,2.0,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,2.5,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,3.0,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,3.5,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,4.0,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,4.5,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,5.0,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,10.0,bearish,47.446491000000606,15255.761775,15201.455551,loss
2021,5m,1.5,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,2.0,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,2.5,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,3.0,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,3.5,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,4.0,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,4.5,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,5.0,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,10.0,bullish,43.15915700000005,15476.988185,15429.827516,loss
2021,5m,1.5,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,2.0,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,2.5,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,3.0,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,3.5,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,4.0,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,4.5,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,5.0,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,10.0,bullish,9.717955999998594,15444.976095,15418.966271,loss
2021,5m,1.5,bearish,132.9073389999994,15308.067244,15151.150837,win
2021,5m,2.0,bearish,132.9073389999994,15308.067244,15151.150837,win
2021,5m,2.5,bearish,132.9073389999994,15308.067244,15151.150837,win
2021,5m,3.0,bearish,132.9073389999994,15308.067244,15151.150837,win
2021,5m,3.5,bearish,132.9073389999994,15308.067244,15151.150837,no_exit
2021,5m,4.0,bearish,132.9073389999994,15308.067244,15151.150837,no_exit
2021,5m,4.5,bearish,132.9073389999994,15308.067244,15151.150837,no_exit
2021,5m,5.0,bearish,132.9073389999994,15308.067244,15151.150837,no_exit
2021,5m,10.0,bearish,132.9073389999994,15308.067244,15151.150837,no_exit
2021,5m,1.5,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,2.0,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,2.5,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,3.0,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,3.5,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,4.0,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,4.5,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,5.0,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,10.0,bullish,8.574667000000773,15067.976567,15024.531587,loss
2021,5m,1.5,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,2.0,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,2.5,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,3.0,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,3.5,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,4.0,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,4.5,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,5.0,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,10.0,bullish,10.861245000000054,15017.386032,14968.224607,loss
2021,5m,1.5,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,2.0,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,2.5,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,3.0,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,3.5,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,4.0,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,4.5,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,5.0,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,10.0,bullish,41.15840200000093,14981.658252,14916.776605,loss
2021,5m,1.5,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,2.0,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,2.5,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,3.0,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,3.5,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,4.0,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,4.5,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,5.0,bullish,23.437423999999737,15294.347777,15257.190886,win
2021,5m,10.0,bullish,23.437423999999737,15294.347777,15257.190886,no_exit
2021,5m,1.5,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,2.0,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,2.5,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,3.0,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,3.5,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,4.0,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,4.5,bearish,21.150846000000456,15488.992719,15402.388582,win
2021,5m,5.0,bearish,21.150846000000456,15488.992719,15402.388582,no_exit
2021,5m,10.0,bearish,21.150846000000456,15488.992719,15402.388582,no_exit
2021,5m,1.5,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,2.0,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,2.5,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,3.0,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,3.5,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,4.0,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,4.5,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,5.0,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,10.0,bearish,15.720222999998441,15411.820715,15338.650223,loss
2021,5m,1.5,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,2.0,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,2.5,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,3.0,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,3.5,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,4.0,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,4.5,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,5.0,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,10.0,bearish,34.29866799999945,15541.012366,15501.568897,loss
2021,5m,1.5,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,2.0,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,2.5,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,3.0,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,3.5,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,4.0,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,4.5,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,5.0,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,10.0,bearish,23.723245000001043,15633.047125,15590.745434,loss
2021,5m,1.5,bullish,29.72551199999907,15633.047125,15600.46339,win
2021,5m,2.0,bullish,29.72551199999907,15633.047125,15600.46339,win
2021,5m,2.5,bullish,29.72551199999907,15633.047125,15600.46339,win
2021,5m,3.0,bullish,29.72551199999907,15633.047125,15600.46339,no_exit
2021,5m,3.5,bullish,29.72551199999907,15633.047125,15600.46339,no_exit
2021,5m,4.0,bullish,29.72551199999907,15633.047125,15600.46339,no_exit
2021,5m,4.5,bullish,29.72551199999907,15633.047125,15600.46339,no_exit
2021,5m,5.0,bullish,29.72551199999907,15633.047125,15600.46339,no_exit
2021,5m,10.0,bullish,29.72551199999907,15633.047125,15600.46339,no_exit
2021,5m,1.5,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,2.0,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,2.5,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,3.0,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,3.5,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,4.0,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,4.5,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,5.0,bearish,16.577690000000075,15733.942374,15690.497394,win
2021,5m,10.0,bearish,16.577690000000075,15733.942374,15690.497394,no_exit
2021,5m,1.5,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,2.0,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,2.5,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,3.0,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,3.5,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,4.0,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,4.5,bullish,0.857466999999815,15703.359395,15679.636149,win
2021,5m,5.0,bullish,0.857466999999815,15703.359395,15679.636149,loss
2021,5m,10.0,bullish,0.857466999999815,15703.359395,15679.636149,loss
2021,5m,1.5,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,2.0,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,2.5,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,3.0,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,3.5,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,4.0,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,4.5,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,5.0,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,10.0,bearish,31.44044600000052,15658.199482,15623.043347,loss
2021,5m,1.5,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,2.0,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,2.5,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,3.0,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,3.5,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,4.0,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,4.5,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,5.0,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,10.0,bearish,2.5724000000009255,15841.411534,15832.551045,loss
2021,5m,1.5,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,2.0,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,2.5,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,3.0,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,3.5,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,4.0,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,4.5,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,5.0,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,10.0,bullish,5.144800000000032,15845.127223,15800.253132,loss
2021,5m,1.5,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,2.0,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,2.5,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,3.0,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,3.5,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,4.0,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,4.5,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,5.0,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,10.0,bearish,5.144800000000032,15612.753746,15562.449033,loss
2021,5m,1.5,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,2.0,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,2.5,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,3.0,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,3.5,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,4.0,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,4.5,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,5.0,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,10.0,bullish,10.003778000000239,15497.281564,15460.124673,loss
2021,5m,1.5,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,2.0,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,2.5,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,3.0,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,3.5,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,4.0,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,4.5,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,5.0,bearish,24.58071199999904,15663.630104,15621.328413,win
2021,5m,10.0,bearish,24.58071199999904,15663.630104,15621.328413,no_exit
2021,5m,1.5,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,2.0,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,2.5,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,3.0,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,3.5,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,4.0,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,4.5,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,5.0,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,10.0,bearish,26.009822999998505,15341.508446,15276.055154,loss
2021,5m,1.5,bearish,59.165203000000474,14881.334648,14797.874555,win
2021,5m,2.0,bearish,59.165203000000474,14881.334648,14797.874555,win
2021,5m,2.5,bearish,59.165203000000474,14881.334648,14797.874555,win
2021,5m,3.0,bearish,59.165203000000474,14881.334648,14797.874555,loss
2021,5m,3.5,bearish,59.165203000000474,14881.334648,14797.874555,loss
2021,5m,4.0,bearish,59.165203000000474,14881.334648,14797.874555,loss
2021,5m,4.5,bearish,59.165203000000474,14881.334648,14797.874555,loss
2021,5m,5.0,bearish,59.165203000000474,14881.334648,14797.874555,loss
2021,5m,10.0,bearish,59.165203000000474,14881.334648,14797.874555,loss
2021,5m,1.5,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,2.0,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,2.5,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,3.0,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,3.5,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,4.0,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,4.5,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,5.0,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,10.0,bullish,11.432888999999705,15001.379986,14933.068472,loss
2021,5m,1.5,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,2.0,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,2.5,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,3.0,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,3.5,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,4.0,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,4.5,bullish,75.17124800000056,15150.579193,15066.261634,loss
2021,5m,5.0,bullish,75.17124800000056,15150.579193,15066.261634,loss
