sweep_type,sweep_level,sweep_wick,sweep_time,fvg_type,fvg_time,fvg_high,fvg_low,direction,entry_time,entry_price,stop_loss,take_profit,risk,outcome,exit_time,exit_price,pnl
bullish,9212.450636,9210.735575,2019-10-31 13:30:00,bearish_fvg,2019-10-31 13:35:00,9219.31088,9218.167506,LONG,2019-10-31 13:50:00,9218.167506,9210.235575,9241.963298999997,7.931930999999167,WIN,2019-10-31 14:33:00,9241.963298999997,23.795792999997502
bullish,9380.812466,9379.954935,2019-11-04 09:45:00,bearish_fvg,2019-11-04 09:50:00,9387.67271,9387.101023,LONG,2019-11-04 09:51:00,9387.386867,9379.454935,9411.182662999998,7.931931999999506,LOSS,2019-11-04 10:41:00,9379.454935,-7.931931999999506
bearish,9443.698039,9445.4131,2019-11-07 08:30:00,bullish_fvg,2019-11-07 08:35:00,9434.265203,9427.976646,SHORT,2019-11-07 08:36:00,9428.834176,9445.9131,9377.597404000002,17.07892399999946,LOSS,2019-11-07 09:15:00,9445.9131,-17.07892399999946
bearish,9417.114592,9418.257966,2019-11-08 09:30:00,bullish_fvg,2019-11-08 09:40:00,9413.112783,9408.82513,SHORT,2019-11-08 09:42:00,9409.968504,9418.757966,9383.600118000004,8.78946199999882,LOSS,2019-11-08 09:45:00,9418.757966,-8.78946199999882
bullish,9433.407673,9424.832367,2019-11-12 13:45:00,bearish_fvg,2019-11-12 13:50:00,9439.124543,9436.551951,LONG,2019-11-12 13:51:00,9438.267012,9424.332367,9480.070946999998,13.934644999999364,LOSS,2019-11-12 20:04:00,9424.332367,-13.934644999999364
bearish,9490.290532,9490.576376,2019-11-15 03:45:00,bullish_fvg,2019-11-15 03:50:00,9487.71794,9487.432097,SHORT,2019-11-15 03:51:00,9487.71794,9491.076376,9477.642632,3.358436000000438,LOSS,2019-11-15 04:00:00,9491.076376,-3.358436000000438
bearish,9493.148967,9493.720654,2019-11-15 06:30:00,bullish_fvg,2019-11-15 06:35:00,9489.718845,9488.575471,SHORT,2019-11-15 06:39:00,9489.718845,9494.220654,9476.213417999996,4.501809000001231,LOSS,2019-11-15 07:39:00,9494.220654,-4.501809000001231
bullish,9534.88212,9530.880311,2019-11-19 09:30:00,bearish_fvg,2019-11-19 09:45:00,9534.88212,9524.020067,LONG,2019-11-19 09:47:00,9525.163441,9530.380311,9509.512831,-5.216870000000199,LOSS,2019-11-19 09:48:00,9530.380311,5.216870000000199
bullish,9489.147158,9480.286009,2019-11-20 05:00:00,bearish_fvg,2019-11-20 05:05:00,9493.720654,9491.148063,LONG,2019-11-20 05:07:00,9492.863124,9479.786009,9532.094469,13.077115000000049,WIN,2019-11-20 09:08:00,9532.094469,39.23134500000015
bullish,9423.974837,9422.545619,2019-11-20 19:30:00,bearish_fvg,2019-11-20 19:35:00,9430.549237,9427.976646,LONG,2019-11-20 19:38:00,9428.548333,9422.045619,9448.056475000001,6.502714000000196,LOSS,2019-11-20 19:50:00,9422.045619,-6.502714000000196
bearish,9477.427574,9481.715227,2019-11-21 04:00:00,bullish_fvg,2019-11-21 04:15:00,9483.716131,9471.996547,SHORT,2019-11-21 04:15:00,9475.998356,9482.215227,9457.347742999998,6.216871000000538,LOSS,2019-11-21 04:18:00,9482.215227,-6.216871000000538
bearish,9490.004688,9495.435715,2019-11-22 02:00:00,bullish_fvg,2019-11-22 02:05:00,9485.145349,9482.858601,SHORT,2019-11-22 02:06:00,9484.287818,9495.935715,9449.344127000004,11.64789699999892,LOSS,2019-11-22 02:15:00,9495.935715,-11.64789699999892
bullish,9475.712513,9467.994738,2019-11-22 07:45:00,bearish_fvg,2019-11-22 08:00:00,9484.573662,9484.001975,LONG,2019-11-22 08:01:00,9484.001975,9467.494738,9533.523685999999,16.507236999999805,LOSS,2019-11-22 08:32:00,9467.494738,-16.507236999999805
bearish,9504.296864,9504.868551,2019-11-25 07:00:00,bullish_fvg,2019-11-25 07:15:00,9498.865837,9496.864933,SHORT,2019-11-25 07:17:00,9497.722463,9505.368551,9474.784199000002,7.646087999999509,LOSS,2019-11-25 07:57:00,9505.368551,-7.646087999999509
bearish,9583.189674,9583.475518,2019-11-26 08:00:00,bullish_fvg,2019-11-26 08:10:00,9581.474613,9580.331239,SHORT,2019-11-26 08:12:00,9581.18877,9583.975518,9572.828526000005,2.7867479999986244,LOSS,2019-11-26 08:17:00,9583.975518,-2.7867479999986244
bullish,9572.327621,9568.611655,2019-11-26 08:45:00,bearish_fvg,2019-11-26 09:00:00,9586.333953,9584.904735,LONG,2019-11-26 09:02:00,9585.190579,9568.111655,9636.427350999998,17.07892399999946,WIN,2019-11-27 04:04:00,9636.427350999998,51.23677199999838
bearish,9664.369232,9668.371042,2019-12-02 02:15:00,bullish_fvg,2019-12-02 02:20:00,9660.93911,9655.793927,SHORT,2019-12-02 02:30:00,9659.224049,9668.871042,9630.28307,9.646993000000293,LOSS,2019-12-02 02:53:00,9668.871042,-9.646993000000293
bearish,9596.910163,9598.053537,2019-12-09 00:45:00,bullish_fvg,2019-12-09 00:50:00,9594.051728,9592.336667,SHORT,2019-12-09 00:56:00,9594.051728,9598.553537,9580.546301000002,4.501808999999412,LOSS,2019-12-09 01:35:00,9598.553537,-4.501808999999412
bullish,9585.476422,9585.190579,2019-12-09 03:00:00,bearish_fvg,2019-12-09 03:05:00,9592.336667,9589.478232,LONG,2019-12-09 03:07:00,9590.907449,9584.690579,9609.558059,6.216870000000199,LOSS,2019-12-09 08:27:00,9584.690579,-6.216870000000199
bullish,9555.748697,9555.462853,2019-12-11 02:45:00,bearish_fvg,2019-12-11 02:50:00,9573.470995,9566.039063,LONG,2019-12-11 02:52:00,9572.613464,9554.962853,9625.565296999997,17.650610999999117,LOSS,2019-12-11 03:00:00,9554.962853,-17.650610999999117
bearish,9599.768598,9600.911972,2019-12-11 13:00:00,bullish_fvg,2019-12-11 13:15:00,9598.339381,9597.767694,SHORT,2019-12-11 13:17:00,9597.767694,9601.411972,9586.83486,3.6442779999997583,LOSS,2019-12-11 13:18:00,9601.411972,-3.6442779999997583
bullish,9809.882293,9808.742206,2019-12-16 14:30:00,bearish_fvg,2019-12-16 14:40:00,9816.152774,9812.44749,LONG,2019-12-16 14:40:00,9815.297708,9808.242206,9836.464213999998,7.055501999999251,LOSS,2019-12-16 14:45:00,9808.242206,-7.055501999999251
bullish,9818.432949,9816.722818,2019-12-19 02:30:00,bearish_fvg,2019-12-19 02:40:00,9823.278321,9818.717971,LONG,2019-12-19 02:40:00,9822.708277,9816.222818,9842.164653999998,6.485458999999537,LOSS,2019-12-19 02:46:00,9816.222818,-6.485458999999537
bearish,9967.214359,9968.069424,2019-12-23 07:30:00,bullish_fvg,2019-12-23 07:35:00,9964.36414,9962.083965,SHORT,2019-12-23 07:35:00,9962.939031,9968.569424,9946.047852000002,5.630392999999458,WIN,2019-12-23 08:31:00,9946.047852000002,16.891178999998374
bullish,9951.823178,9950.398069,2019-12-24 08:15:00,bearish_fvg,2019-12-24 08:30:00,9952.393222,9947.54785,LONG,2019-12-24 08:33:00,9949.257982,9949.898069,9947.337720999994,-0.6400870000015857,LOSS,2019-12-24 08:34:00,9949.898069,0.6400870000015857
bearish,9950.113047,9950.968113,2019-12-31 12:30:00,bullish_fvg,2019-12-31 12:35:00,9948.402916,9946.977807,SHORT,2019-12-31 12:39:00,9948.402916,9951.468113,9939.207324999994,3.0651970000017172,LOSS,2019-12-31 12:47:00,9951.468113,-3.0651970000017172
bearish,10023.648686,10025.928861,2020-01-02 01:00:00,bullish_fvg,2020-01-02 01:15:00,10025.643839,10023.933708,SHORT,2020-01-02 01:17:00,10025.358818,10026.428861,10022.148689000001,1.070042999999714,LOSS,2020-01-02 01:18:00,10026.428861,-1.070042999999714
bearish,10057.851309,10063.266725,2020-01-02 08:15:00,bullish_fvg,2020-01-02 08:30:00,10071.81738,10058.991397,SHORT,2020-01-02 08:30:00,10062.411659,10063.766725,10058.346461,1.355066000000079,WIN,2020-01-02 08:31:00,10058.346461,4.065198000000237
bullish,10102.029697,10097.184326,2020-01-07 14:45:00,bearish_fvg,2020-01-07 14:50:00,10113.14555,10106.305025,LONG,2020-01-07 14:50:00,10106.590047,10096.684326,10136.307209999997,9.905720999999176,LOSS,2020-01-07 15:01:00,10096.684326,-9.905720999999176
bearish,10081.793145,10084.07332,2020-01-08 03:45:00,bullish_fvg,2020-01-08 03:50:00,10077.232796,10072.957468,SHORT,2020-01-08 03:52:00,10074.952621,10084.57332,10046.090524000003,9.62069899999915,LOSS,2020-01-08 04:18:00,10084.57332,-9.62069899999915
bullish,10235.98997,10231.429621,2020-01-09 06:30:00,bearish_fvg,2020-01-09 06:45:00,10239.125211,10238.840189,LONG,2020-01-09 06:49:00,10239.125211,10230.929621,10263.711981000004,8.195590000001175,WIN,2020-01-09 08:28:00,10263.711981000004,24.586770000003526
bearish,10363.964784,10368.525134,2020-01-14 03:45:00,bullish_fvg,2020-01-14 03:50:00,10361.969631,10359.689456,SHORT,2020-01-14 03:50:00,10359.689456,10369.025134,10331.682422000002,9.335677999999461,LOSS,2020-01-14 04:13:00,10369.025134,-9.335677999999461
bullish,10416.123784,10414.698675,2020-01-16 22:30:00,bearish_fvg,2020-01-16 22:35:00,10418.688981,10418.118937,LONG,2020-01-16 22:46:00,10418.118937,10414.198675,10429.879722999998,3.9202619999996386,LOSS,2020-01-16 23:00:00,10414.198675,-3.9202619999996386
bearish,10424.104396,10426.099549,2020-01-21 07:45:00,bullish_fvg,2020-01-21 08:00:00,10424.67444,10423.249331,SHORT,2020-01-21 08:00:00,10423.534353,10426.599549,10414.338764999995,3.0651960000013787,LOSS,2020-01-21 08:02:00,10426.599549,-3.0651960000013787
bearish,10528.99244,10535.547943,2020-01-22 08:30:00,bullish_fvg,2020-01-22 08:35:00,10525.857199,10518.731653,SHORT,2020-01-22 08:35:00,10521.011828,10536.047943,10475.903483000004,15.036114999998972,LOSS,2020-01-22 08:59:00,10536.047943,-15.036114999998972
bearish,10260.216828,10261.071894,2020-01-28 04:30:00,bullish_fvg,2020-01-28 04:35:00,10253.946347,10253.091282,SHORT,2020-01-28 04:55:00,10253.091282,10261.571894,10227.649445999996,8.480612000001202,LOSS,2020-01-28 05:46:00,10261.571894,-8.480612000001202
bearish,10382.776227,10383.346271,2020-01-28 15:00:00,bullish_fvg,2020-01-28 15:30:00,10401.017626,10383.346271,SHORT,2020-01-28 15:30:00,10393.037014,10383.846271,10420.609242999997,-9.190742999999202,LOSS,2020-01-28 15:31:00,10383.846271,9.190742999999202
bearish,10338.882861,10340.022948,2020-01-30 03:15:00,bullish_fvg,2020-01-30 03:20:00,10327.196965,10324.91679,SHORT,2020-01-30 03:31:00,10327.196965,10340.522948,10287.219015999997,13.325983000000633,WIN,2020-01-30 05:22:00,10287.219015999997,39.9779490000019
bullish,10319.786396,10317.791243,2020-02-03 02:00:00,bearish_fvg,2020-02-03 02:05:00,10337.457752,10332.327358,LONG,2020-02-03 02:07:00,10337.17273,10317.291243,10396.817191000002,19.88148700000056,LOSS,2020-02-03 02:16:00,10317.291243,-19.88148700000056
bearish,10431.229943,10440.635664,2020-02-03 19:30:00,bullish_fvg,2020-02-03 19:35:00,10427.239637,10426.669593,SHORT,2020-02-03 20:07:00,10427.239637,10441.135664,10385.551556000004,13.896026999998867,LOSS,2020-02-03 21:35:00,10441.135664,-13.896026999998867
bearish,10657.252276,10658.107341,2020-02-05 02:00:00,bullish_fvg,2020-02-05 02:05:00,10649.271664,10642.431139,SHORT,2020-02-05 02:20:00,10649.271664,10658.607341,10621.264632999997,9.335677000000942,LOSS,2020-02-05 02:26:00,10658.607341,-9.335677000000942
bullish,10717.961931,10713.401582,2020-02-06 08:00:00,bearish_fvg,2020-02-06 08:15:00,10721.667216,10718.531975,LONG,2020-02-06 08:18:00,10718.531975,10712.901582,10735.423153999998,5.630392999999458,LOSS,2020-02-06 08:20:00,10712.901582,-5.630392999999458
bullish,10746.464117,10743.613899,2020-02-06 19:00:00,bearish_fvg,2020-02-06 19:05:00,10759.005079,10755.584817,LONG,2020-02-06 19:14:00,10755.584817,10743.113899,10792.997571000004,12.470918000000893,LOSS,2020-02-07 03:48:00,10743.113899,-12.470918000000893
bearish,10744.183942,10750.454423,2020-02-09 20:15:00,bullish_fvg,2020-02-09 20:30:00,10755.014773,10749.029314,SHORT,2020-02-09 20:33:00,10749.884379,10750.954423,10746.674246999999,1.0700440000000526,LOSS,2020-02-09 20:34:00,10750.954423,-1.0700440000000526
bullish,10721.952237,10715.966778,2020-02-10 02:15:00,bearish_fvg,2020-02-10 02:20:00,10729.932849,10725.942543,LONG,2020-02-10 02:22:00,10729.077784,10715.466778,10769.910801999997,13.611005999999179,LOSS,2020-02-10 02:38:00,10715.466778,-13.611005999999179
bullish,10890.970199,10885.554784,2020-02-11 12:45:00,bearish_fvg,2020-02-11 12:50:00,10911.491773,10896.955658,LONG,2020-02-11 12:50:00,10906.646401,10885.054784,10971.421252,21.591617000000042,LOSS,2020-02-11 13:02:00,10885.054784,-21.591617000000042
bearish,10995.858242,10996.143264,2020-02-13 20:45:00,bullish_fvg,2020-02-13 20:50:00,10992.152958,10987.87763,SHORT,2020-02-13 20:50:00,10990.442827,10996.643264,10971.841516000002,6.200436999999511,LOSS,2020-02-13 21:00:00,10996.643264,-6.200436999999511
bullish,10973.626538,10970.491297,2020-02-14 07:30:00,bearish_fvg,2020-02-14 07:35:00,10981.322128,10978.471909,LONG,2020-02-14 07:35:00,10978.756931,10969.991297,11005.053832999998,8.765633999999409,LOSS,2020-02-14 07:45:00,10969.991297,-8.765633999999409
bearish,11032.34104,11035.761303,2020-02-16 23:30:00,bullish_fvg,2020-02-16 23:40:00,11031.485975,11031.200953,SHORT,2020-02-17 00:12:00,11031.200953,11036.261303,11016.019903,5.060349999999744,LOSS,2020-02-17 00:18:00,11036.261303,-5.060349999999744
bearish,10976.761778,10978.471909,2020-02-18 12:00:00,bullish_fvg,2020-02-18 12:05:00,10971.061341,10966.500991,SHORT,2020-02-18 12:05:00,10968.211122,10978.971909,10935.928761000003,10.760786999999254,LOSS,2020-02-18 13:24:00,10978.971909,-10.760786999999254
bearish,11023.790385,11028.920778,2020-02-19 01:30:00,bullish_fvg,2020-02-19 01:45:00,11023.790385,11023.220341,SHORT,2020-02-19 01:45:00,11023.220341,11029.420778,11004.619030000002,6.200436999999511,WIN,2020-02-19 02:29:00,11004.619030000002,18.60131099999853
bearish,11023.790385,11025.500516,2020-02-19 03:00:00,bullish_fvg,2020-02-19 03:05:00,11019.800079,11018.659991,SHORT,2020-02-19 03:06:00,11018.945013,11026.000516,10997.778504000002,7.0555029999995895,LOSS,2020-02-19 03:17:00,11026.000516,-7.0555029999995895
bullish,10874.438931,10860.47286,2020-02-21 08:30:00,bearish_fvg,2020-02-21 08:35:00,10914.912035,10888.11998,LONG,2020-02-21 08:35:00,10901.230986,10859.97286,11025.005364000002,41.25812600000063,LOSS,2020-02-21 08:45:00,10859.97286,-41.25812600000063
bullish,10549.228992,10544.098598,2020-02-24 01:45:00,bearish_fvg,2020-02-24 01:50:00,10563.765106,10558.919735,LONG,2020-02-24 01:52:00,10562.625019,10543.598598,10619.704281999995,19.026420999998663,LOSS,2020-02-24 02:00:00,10543.598598,-19.026420999998663
bullish,10414.698675,10408.998238,2020-02-24 08:00:00,bearish_fvg,2020-02-24 08:05:00,10440.06562,10424.389418,LONG,2020-02-24 08:36:00,10428.664746,10408.498238,10489.164270000001,20.16650800000025,WIN,2020-02-24 09:14:00,10489.164270000001,60.49952400000075
bearish,10176.705424,10181.550795,2020-02-25 20:15:00,bullish_fvg,2020-02-25 20:30:00,10179.840664,10178.130533,SHORT,2020-02-25 20:50:00,10178.130533,10182.050795,10166.369747,3.9202619999996386,LOSS,2020-02-25 20:51:00,10182.050795,-3.9202619999996386
bearish,10152.193544,10153.903675,2020-02-26 07:15:00,bullish_fvg,2020-02-26 07:30:00,10156.18385,10153.903675,SHORT,2020-02-26 08:14:00,10154.473719,10154.403675,10154.683851,-0.07004400000005262,LOSS,2020-02-26 08:15:00,10154.403675,0.07004400000005262
bullish,10051.86585,10048.160566,2020-02-26 15:45:00,bearish_fvg,2020-02-26 15:50:00,10069.537205,10062.126637,LONG,2020-02-26 15:50:00,10064.691834,10047.660566,10115.785637999996,17.031267999998818,LOSS,2020-02-26 17:00:00,10047.660566,-17.031267999998818
bullish,9974.624927,9971.204665,2020-02-26 20:15:00,bearish_fvg,2020-02-26 20:20:00,9994.861479,9989.446063,LONG,2020-02-26 20:32:00,9990.586151,9970.704665,10050.230609,19.881486000000223,LOSS,2020-02-26 20:49:00,9970.704665,-19.881486000000223
bearish,10101.744675,10117.990921,2020-03-03 02:15:00,bullish_fvg,2020-03-03 02:30:00,10116.28079,10114.000615,SHORT,2020-03-03 02:33:00,10115.995768,10118.490921,10108.510309000001,2.4951529999998456,LOSS,2020-03-03 02:34:00,10118.490921,-2.4951529999998456
bullish,10051.295807,10045.595369,2020-03-05 01:00:00,bearish_fvg,2020-03-05 01:05:00,10066.972009,10062.126637,LONG,2020-03-05 01:06:00,10066.686987,10045.095369,10131.461840999995,21.59161799999856,LOSS,2020-03-05 02:06:00,10045.095369,-21.59161799999856
bearish,9270.335917,9301.973343,2020-03-09 09:00:00,bullish_fvg,2020-03-09 09:05:00,9242.403775,9224.447398,SHORT,2020-03-09 09:21:00,9242.118753,9302.473343,9061.054983000004,60.35458999999901,LOSS,2020-03-09 10:35:00,9302.473343,-60.35458999999901
bearish,9227.86766,9232.713032,2020-03-09 19:30:00,bullish_fvg,2020-03-09 19:45:00,9247.81919,9229.292769,SHORT,2020-03-09 19:47:00,9238.128447,9233.213032,9252.874691999998,-4.915414999999484,LOSS,2020-03-09 19:48:00,9233.213032,4.915414999999484
bullish,9294.277753,9278.031507,2020-03-10 08:30:00,bearish_fvg,2020-03-10 08:35:00,9329.905485,9317.934567,LONG,2020-03-10 08:54:00,9325.630157,9277.531507,9469.926107,48.09864999999991,LOSS,2020-03-10 09:46:00,9277.531507,-48.09864999999991
bullish,9201.645649,9193.094993,2020-03-11 10:15:00,bearish_fvg,2020-03-11 10:20:00,9223.022289,9218.176917,LONG,2020-03-11 10:42:00,9223.022289,9192.594993,9314.304177,30.427295999999842,WIN,2020-03-11 11:18:00,9314.304177,91.28188799999953
bearish,8682.050803,8722.523907,2020-03-12 11:45:00,bullish_fvg,2020-03-12 11:50:00,8531.27424,8442.062399,SHORT,2020-03-12 11:52:00,8464.009082,8723.023907,7686.964607,259.0148250000002,LOSS,2020-03-12 12:02:00,8723.023907,-259.0148250000002
bearish,8261.358541,8287.865574,2020-03-12 23:30:00,bullish_fvg,2020-03-12 23:35:00,8144.214558,8131.103552,SHORT,2020-03-12 23:35:00,8135.37888,8288.365574,7676.418798000002,152.98669399999926,LOSS,2020-03-12 23:59:00,8288.365574,-152.98669399999926
bearish,8449.22048,8459.775231,2020-03-17 10:45:00,bullish_fvg,2020-03-17 11:00:00,8478.887887,8454.640487,SHORT,2020-03-17 11:02:00,8464.054184,8460.275231,8475.391043000003,-3.778953000000911,LOSS,2020-03-17 11:03:00,8460.275231,3.778953000000911
bearish,8500.853179,8511.40793,2020-03-19 12:45:00,bullish_fvg,2020-03-19 12:50:00,8450.076271,8433.245723,SHORT,2020-03-19 12:50:00,8447.223636,8511.90793,8253.170754000004,64.68429399999877,LOSS,2020-03-19 13:39:00,8511.90793,-64.68429399999877
bearish,7742.907981,7768.296435,2020-03-22 22:15:00,bullish_fvg,2020-03-22 22:20:00,7733.779548,7721.513217,SHORT,2020-03-22 22:21:00,7728.930068,7768.796435,7609.330966999998,39.86636700000054,WIN,2020-03-23 00:21:00,7609.330966999998,119.59910100000161
bearish,7805.665958,7808.23333,2020-03-23 05:30:00,bullish_fvg,2020-03-23 05:35:00,7783.130139,7780.277504,SHORT,2020-03-23 06:18:00,7782.274348,7808.73333,7702.897402,26.458982000000105,LOSS,2020-03-23 07:01:00,7808.73333,-26.458982000000105
bearish,8149.693774,8161.389579,2020-03-23 18:00:00,bullish_fvg,2020-03-23 18:05:00,8128.869537,8113.75057,SHORT,2020-03-23 18:05:00,8113.75057,8161.889579,7969.333543000002,48.13900899999953,LOSS,2020-03-23 18:16:00,8161.889579,-48.13900899999953
bearish,8344.243501,8352.23088,2020-03-24 06:15:00,bullish_fvg,2020-03-24 06:30:00,8344.528765,8335.970859,SHORT,2020-03-24 06:46:00,8337.397177,8352.73088,8291.396068000005,15.333702999998422,WIN,2020-03-24 07:09:00,8291.396068000005,46.00110899999527
bullish,8463.198393,8458.06365,2020-03-24 22:15:00,bearish_fvg,2020-03-24 22:20:00,8492.01001,8478.032097,LONG,2020-03-24 22:20:00,8480.599469,8457.56365,8549.706926000003,23.03581900000063,LOSS,2020-03-24 22:37:00,8457.56365,-23.03581900000063
bullish,8353.942461,8347.096137,2020-03-26 07:00:00,bearish_fvg,2020-03-26 07:05:00,8376.47828,8374.196172,LONG,2020-03-26 07:21:00,8374.481436,8346.596137,8458.137332999999,27.885298999999577,LOSS,2020-03-26 07:30:00,8346.596137,-27.885298999999577
bearish,8782.693546,8807.511473,2020-03-27 12:30:00,bullish_fvg,2020-03-27 12:35:00,8774.706168,8768.145106,SHORT,2020-03-27 12:38:00,8771.568269,8808.011473,8662.238656999996,36.44320400000106,LOSS,2020-03-27 13:33:00,8808.011473,-36.44320400000106
bearish,8997.211721,9005.484363,2020-03-30 19:45:00,bullish_fvg,2020-03-30 20:00:00,9020.032803,8998.923302,SHORT,2020-03-30 20:00:00,9000.634883,9005.984363,8984.586443000004,5.349479999998948,LOSS,2020-03-30 20:01:00,9005.984363,-5.349479999998948
bearish,8695.973433,8714.230299,2020-04-01 09:15:00,bullish_fvg,2020-04-01 09:30:00,8702.249231,8693.120798,SHORT,2020-04-01 09:41:00,8701.678704,8714.730299,8662.523918999997,13.051595000000816,LOSS,2020-04-01 09:42:00,8714.730299,-13.051595000000816
bearish,8693.976589,8701.108177,2020-04-02 14:45:00,bullish_fvg,2020-04-02 14:50:00,8662.027073,8660.315492,SHORT,2020-04-02 14:51:00,8660.886019,8701.608177,8538.719544999998,40.72215800000049,LOSS,2020-04-02 15:01:00,8701.608177,-40.72215800000049
bullish,9307.293177,9302.158434,2020-04-09 13:45:00,bearish_fvg,2020-04-09 13:50:00,9335.81953,9333.822685,LONG,2020-04-09 13:51:00,9334.963739,9301.658434,9434.879654,33.30530499999986,WIN,2020-04-12 17:00:00,9434.879654,99.91591499999959
bullish,9233.695186,9232.268869,2020-04-13 00:45:00,bearish_fvg,2020-04-13 00:50:00,9250.525735,9239.115194,LONG,2020-04-13 00:53:00,9247.958363,9231.768869,9296.526845,16.189494000000195,WIN,2020-04-13 04:27:00,9296.526845,48.568482000000586
bearish,9405.423831,9418.26069,2020-04-13 12:45:00,bullish_fvg,2020-04-13 12:50:00,9400.289088,9398.292243,SHORT,2020-04-13 12:50:00,9399.148034,9418.76069,9340.310066000002,19.612655999999333,LOSS,2020-04-13 13:06:00,9418.76069,-19.612655999999333
bearish,9405.423831,9405.709095,2020-04-13 13:30:00,bullish_fvg,2020-04-13 13:45:00,9403.141723,9399.718561,SHORT,2020-04-13 13:47:00,9401.430142,9406.209095,9387.093282999997,4.778953000000911,LOSS,2020-04-13 13:48:00,9406.209095,-4.778953000000911
bearish,9824.190693,9833.889653,2020-04-14 11:00:00,bullish_fvg,2020-04-14 11:15:00,9847.011775,9832.463335,SHORT,2020-04-14 11:16:00,9838.168605,9834.389653,9849.505461000002,-3.7789520000005723,LOSS,2020-04-14 11:17:00,9834.389653,3.7789520000005723
bearish,9896.077102,9898.644474,2020-04-14 23:15:00,bullish_fvg,2020-04-14 23:20:00,9888.66025,9872.114965,SHORT,2020-04-14 23:20:00,9872.400229,9899.144474,9792.167494000001,26.744244999999864,LOSS,2020-04-14 23:31:00,9899.144474,-26.744244999999864
bullish,9851.861255,9849.579147,2020-04-15 00:45:00,bearish_fvg,2020-04-15 00:50:00,9864.983377,9858.70758,LONG,2020-04-15 00:51:00,9864.127587,9849.079147,9909.272907000002,15.048440000000483,LOSS,2020-04-15 01:16:00,9849.079147,-15.048440000000483
bearish,9793.382231,9793.667495,2020-04-15 12:00:00,bullish_fvg,2020-04-15 12:10:00,9784.539062,9780.830636,SHORT,2020-04-15 12:10:00,9784.539062,9794.167495,9755.653763,9.628432999999859,LOSS,2020-04-15 12:15:00,9794.167495,-9.628432999999859
bullish,9853.8581,9852.146518,2020-04-16 07:00:00,bearish_fvg,2020-04-16 07:15:00,9856.425471,9856.140208,LONG,2020-04-16 07:26:00,9856.425471,9851.646518,9870.762330000003,4.778953000000911,WIN,2020-04-16 07:28:00,9870.762330000003,14.336859000002733
bearish,9987.361431,9988.502486,2020-04-20 20:00:00,bullish_fvg,2020-04-20 20:15:00,9982.797215,9981.656161,SHORT,2020-04-20 20:37:00,9982.511951,9989.002486,9963.040346000003,6.490534999998999,WIN,2020-04-20 20:48:00,9963.040346000003,19.471604999997
bullish,9796.52013,9793.382231,2020-04-22 21:30:00,bearish_fvg,2020-04-22 21:35:00,9808.501198,9805.933827,LONG,2020-04-22 21:58:00,9805.933827,9792.882231,9845.088615000004,13.051596000001155,WIN,2020-04-23 00:03:00,9845.088615000004,39.154788000003464
bearish,9872.685493,9878.676027,2020-04-23 01:00:00,bullish_fvg,2020-04-23 01:05:00,9864.41285,9859.848634,SHORT,2020-04-23 01:26:00,9864.41285,9879.176027,9820.123319000004,14.763176999998905,LOSS,2020-04-23 01:30:00,9879.176027,-14.763176999998905
bullish,9735.473735,9727.486356,2020-04-23 19:00:00,bearish_fvg,2020-04-23 19:10:00,9746.028485,9739.752688,LONG,2020-04-23 19:10:00,9745.172695,9726.986356,9799.731711999999,18.18633899999986,LOSS,2020-04-23 19:25:00,9726.986356,-18.18633899999986
bearish,9888.374987,9890.657095,2020-04-24 07:30:00,bullish_fvg,2020-04-24 07:40:00,9883.240243,9881.528662,SHORT,2020-04-24 07:54:00,9881.813926,9891.157095,9853.784419000001,9.343168999999762,WIN,2020-04-24 08:34:00,9853.784419000001,28.029506999999285
bullish,10104.319479,10102.607897,2020-04-27 08:15:00,bearish_fvg,2020-04-27 08:30:00,10102.607897,10087.774194,LONG,2020-04-27 08:30:00,10095.761573,10102.107897,10076.722601,-6.346324000000095,LOSS,2020-04-27 08:31:00,10102.107897,6.346324000000095
bearish,10087.48893,10096.617363,2020-04-28 02:15:00,bullish_fvg,2020-04-28 02:20:00,10079.501551,10076.648916,SHORT,2020-04-28 02:21:00,10078.931024,10097.117363,10024.372007,18.18633899999986,LOSS,2020-04-28 02:40:00,10097.117363,-18.18633899999986
bearish,10389.012481,10389.583008,2020-04-29 22:30:00,bullish_fvg,2020-04-29 22:35:00,10376.460886,10375.605095,SHORT,2020-04-29 22:38:00,10375.890359,10390.083008,10333.312412000005,14.19264899999871,LOSS,2020-04-29 22:45:00,10390.083008,-14.19264899999871
bearish,10126.570034,10129.137406,2020-05-04 23:45:00,bullish_fvg,2020-05-04 23:50:00,10114.588966,10106.316323,SHORT,2020-05-04 23:51:00,10106.316323,10129.637406,10036.353073999997,23.321083000000726,LOSS,2020-05-05 02:29:00,10129.637406,-23.321083000000726
bullish,10149.961643,10137.980575,2020-05-05 14:30:00,bearish_fvg,2020-05-05 14:35:00,10184.47853,10179.343787,LONG,2020-05-05 15:02:00,10179.914314,10137.480575,10307.215531,42.43373900000006,LOSS,2020-05-05 19:56:00,10137.480575,-42.43373900000006
bullish,10195.889071,10189.898537,2020-05-06 17:45:00,bearish_fvg,2020-05-06 17:50:00,10205.588031,10204.161714,LONG,2020-05-06 18:00:00,10205.302768,10189.398537,10253.015461,15.904231000000436,WIN,2020-05-06 19:14:00,10253.015461,47.71269300000131
