date,type,entry_price,stop_loss,risk,tokyo_high,tokyo_low,tokyo_eq,sweep_extreme,tokyo_reference,sweep_depth,entry_datetime,outcome,profit_points
2024-10-22,long,21117.129414,21110.690262,6.439151999999012,21163.032293,21094.693737,21128.863015000003,21074.321111,21094.693737,20.37262600000031,2024-10-22 02:15:00,loss,-6.439151999999012
2024-10-23,short,21169.737208,21170.245089,0.5078810000013618,21183.404919,21138.533565,21160.969242,21190.109834,21183.404919,6.7049149999984365,2024-10-23 02:35:00,loss,-0.5078810000013618
2024-10-24,short,20965.753067,20973.481625,7.728557999998884,20984.836286,20915.208324,20950.022305,21044.922638,20984.836286,60.08635199999844,2024-10-24 01:50:00,win,7.728557999998884
2024-10-25,short,21032.544334,21037.178317,4.633983000003354,21056.269417,21006.7562,21031.5128085,21088.504585,21056.269417,32.23516799999925,2024-10-25 01:45:00,win,4.633983000003354
2024-10-28,short,21274.179151,21277.007964,2.828813000000082,21309.766776,21241.170339,21275.4685575,21319.566267,21309.766776,9.799490999997943,2024-10-28 03:10:00,loss,-2.828813000000082
2024-10-29,short,21156.069497,21178.755173,22.685676000000967,21170.510852,21095.725263,21133.1180575,21202.746019,21170.510852,32.23516699999891,2024-10-29 03:00:00,win,22.685676000000967
2024-10-30,long,21389.452111,21385.076009,4.376101999998355,21443.865074,21366.758553,21405.3118135,21359.022112,21366.758553,7.736441000000923,2024-10-30 01:15:00,win,4.376101999998355
2024-10-31,long,20965.495185,20959.571796,5.923388999999588,21108.877211,21044.148994,21076.5131025,20926.555103,21044.148994,117.59389100000044,2024-10-31 03:50:00,loss,-5.923388999999588
2024-11-01,short,20723.602487,20728.494351,4.891864000001078,20735.465029,20648.043254,20691.7541415,20757.642824,20735.465029,22.177794999999605,2024-11-01 01:25:00,loss,-4.891864000001078
2024-11-05,short,20757.900705,20762.534688,4.633982999999716,20749.906384,20673.573507,20711.7399455,20802.772059,20749.906384,52.86567499999728,2024-11-05 01:30:00,win,4.633982999999716
2024-11-06,short,21335.039148,21358.75635,23.717201999999816,21291.19932,21020.939674,21156.069497,21384.810247,21291.19932,93.61092700000154,2024-11-06 01:35:00,win,23.717201999999816
2024-11-07,short,21576.931846,21581.307947,4.376101000001654,21614.582522,21524.324052,21569.453287,21621.803199,21614.582522,7.22067700000116,2024-11-07 01:30:00,loss,-4.376101000001654
2024-11-08,long,21912.693353,21909.090895,3.6024579999975685,21933.581741,21884.326405,21908.954073,21879.942422,21884.326405,4.383982999999716,2024-11-08 01:40:00,win,3.6024579999975685
2024-11-11,short,21961.948689,21976.640044,14.691354999999021,21971.490299,21928.166233,21949.828266,21995.731145,21971.490299,24.2408460000006,2024-11-11 02:50:00,loss,-14.691354999999021
2024-11-12,long,21876.589965,21871.440219,5.149745999999141,21919.398268,21858.022508,21888.710388,21847.191492,21858.022508,10.831015999996453,2024-11-12 01:55:00,loss,-5.149745999999141
2024-11-13,long,21798.451918,21791.497003,6.9549149999984365,21828.108273,21781.947513,21805.027893,21780.400224,21781.947513,1.5472889999982726,2024-11-13 01:25:00,win,6.9549149999984365
2024-11-14,long,21784.784207,21775.250479,9.533728000002156,21819.85607,21772.148022,21796.002046,21755.127853,21772.148022,17.02016899999944,2024-11-14 01:30:00,win,9.533728000002156
2024-11-15,long,21482.547275,21472.755665,9.791610000000219,21588.794388,21542.633628,21565.714008,21449.796345,21542.633628,92.83728300000075,2024-11-15 02:40:00,loss,-9.791610000000219
2024-11-18,long,21286.557455,21270.060931,16.496523999998317,21308.219488,21242.459746,21275.339616999998,21192.688647,21242.459746,49.77109900000141,2024-11-18 02:20:00,loss,-16.496523999998317
2024-11-19,long,21324.208131,21318.800504,5.4076270000005024,21349.480503,21256.127457,21302.803979999997,21138.791447,21256.127457,117.33600999999908,2024-11-19 01:30:00,win,5.4076270000005024
2024-11-20,short,21473.521428,21486.149732,12.628304000001663,21479.71058,21427.876431,21453.793505499998,21500.341088,21479.71058,20.63050800000201,2024-11-20 02:35:00,win,12.628304000001663
2024-11-21,short,21290.683557,21303.569743,12.886185999999725,21356.959062,21270.310931,21313.6349965,21378.363213,21356.959062,21.40415099999882,2024-11-21 01:35:00,loss,-12.886185999999725
2024-11-22,long,21473.521428,21472.497784,1.023644000000786,21501.630494,21414.724482,21458.177488,21346.128045,21414.724482,68.59643700000015,2024-11-22 01:40:00,win,1.023644000000786
2024-11-25,long,21624.639894,21622.584725,2.055168999999296,21633.149978,21610.45642,21621.803199,21591.373201,21610.45642,19.0832190000001,2024-11-25 01:15:00,loss,-2.055168999999296
2024-11-27,long,21649.138622,21645.794046,3.344575999999506,21681.631671,21612.777352,21647.2045115,21563.264135,21612.777352,49.51321699999971,2024-11-27 01:40:00,loss,-3.344575999999506
2024-11-28,short,21513.493036,21517.869137,4.376101000001654,21519.424307,21490.025834,21504.7250705,21527.934391,21519.424307,8.510083999997732,2024-11-28 01:40:00,loss,-4.376101000001654
2024-12-03,short,21888.710388,21892.828608,4.118220000000292,21909.340895,21871.690219,21890.515557,21913.209115,21909.340895,3.868220000000292,2024-12-03 02:20:00,win,4.118220000000292
2024-12-06,short,22152.523,22157.156983,4.633982999999716,22158.970034,22126.219103,22142.5945685,22172.895626,22158.970034,13.925591999999597,2024-12-06 01:30:00,win,4.633982999999716
2024-12-09,short,22352.896803,22357.530785,4.633981999999378,22340.518498,22309.314856,22324.916677,22390.547479,22340.518498,50.028980999999476,2024-12-09 03:10:00,win,4.633981999999378
2024-12-10,long,22141.434103,22133.189781,8.244321999998647,22162.322491,22129.055798,22145.6891445,22124.156053,22129.055798,4.89974500000244,2024-12-10 02:35:00,loss,-8.244321999998647
2024-12-11,short,22103.267664,22118.990545,15.722881000001507,22114.356562,22088.826309,22101.5914355,22132.924018,22114.356562,18.567456000000675,2024-12-11 01:20:00,win,15.722881000001507
2024-12-12,short,22436.192476,22457.330865,21.138388999999734,22450.891712,22433.0979,22441.994806000002,22457.080865,22450.891712,6.189152999999351,2024-12-12 02:30:00,win,21.138388999999734
2024-12-16,short,22491.121202,22498.333998,7.212795999999798,22509.688658,22469.974932,22489.831795,22537.281962,22509.688658,27.593304000001808,2024-12-16 01:30:00,win,7.212795999999798
2024-12-17,long,22755.449577,22745.915848,9.533728999998857,22821.982963,22778.658898,22800.3209305,22723.214409,22778.658898,55.44448900000134,2024-12-17 02:25:00,win,9.533728999998857
2024-12-18,short,22719.346189,22720.885596,1.5394070000002102,22736.624239,22678.343056,22707.4836475,22753.644407,22736.624239,17.020167999999103,2024-12-18 03:10:00,loss,-1.5394070000002102
2024-12-19,short,21929.197759,21943.631232,14.433473000000959,21947.765215,21822.692764,21885.2289895,21993.668094,21947.765215,45.90287900000112,2024-12-19 01:40:00,win,14.433473000000959
2024-12-20,long,21671.430157,21660.870493,10.559664000000339,21686.636912,21587.406392,21637.021652000003,21489.980063,21587.406392,97.42632900000172,2024-12-20 02:00:00,loss,-10.559664000000339
2024-12-23,short,22379.188622,22383.047004,3.858381999998528,22404.189558,22278.15391,22341.171734,22408.828907,22404.189558,4.639349000000948,2024-12-23 02:05:00,loss,-3.858381999998528
2024-12-24,short,22446.974666,22452.121756,5.147090000002208,22433.829844,22392.848927,22413.3393855,22478.419142,22433.829844,44.58929799999896,2024-12-24 02:00:00,win,5.147090000002208
2024-12-26,long,22660.642461,22640.804099,19.838361999998597,22795.956807,22728.170764,22762.0637855,22600.846408,22728.170764,127.32435599999735,2024-12-26 03:35:00,loss,-19.838361999998597
2024-12-27,long,22615.279938,22613.225747,2.054190999999264,22657.807304,22621.98122,22639.894262,22576.360955,22621.98122,45.62026500000138,2024-12-27 01:25:00,loss,-2.054190999999264
2024-12-30,long,22316.299669,22298.523239,17.77643000000171,22385.116679,22319.65031,22352.383494499998,22282.277776,22319.65031,37.372534000001906,2024-12-30 02:10:00,win,17.77643000000171
2024-12-31,long,22071.70288,22060.112249,11.59063099999912,22120.158303,22030.464222,22075.3112625,22020.927782,22030.464222,9.536439999999857,2024-12-31 01:20:00,loss,-11.59063099999912
2025-01-02,short,22018.350366,22023.755198,5.4048320000001695,22038.454212,21889.479561,21963.9668865,22087.940601,22038.454212,49.48638899999787,2025-01-02 01:50:00,loss,-5.4048320000001695
2025-01-03,short,21877.623446,21887.925369,10.301922999999078,21918.346621,21862.674433,21890.510527,21947.213681,21918.346621,28.867060000000492,2025-01-03 02:45:00,loss,-10.301922999999078
2025-01-08,long,22061.393215,22047.998393,13.394821999998385,22100.827682,22046.701943,22073.764812499998,22021.958749,22046.701943,24.743193999998766,2025-01-08 02:10:00,win,13.394821999998385
2025-01-09,long,21946.698198,21942.066591,4.631606999999349,22008.298443,21952.368514,21980.3334785,21875.04603,21952.368514,77.32248400000026,2025-01-09 02:35:00,win,4.631606999999349
2025-01-14,short,21767.567778,21784.570983,17.00320500000089,21711.637849,21647.202446,21679.4201475,21798.496772,21711.637849,86.85892299999978,2025-01-14 03:05:00,win,17.00320500000089
2025-01-15,long,21595.396382,21588.187359,7.2090229999994335,21612.66507,21575.034795,21593.8499325,21556.477399,21575.034795,18.557396000000153,2025-01-15 02:30:00,loss,-7.2090229999994335
2025-01-16,short,22192.841437,22196.69982,3.8583830000025046,22092.064467,22015.77295,22053.9187085,22235.111061,22092.064467,143.04659399999946,2025-01-16 02:15:00,loss,-3.8583830000025046
2025-01-17,short,21920.666296,21921.947262,1.2809660000020813,21969.637202,21896.180842,21932.909022,22018.092625,21969.637202,48.45542299999943,2025-01-17 01:40:00,loss,-1.2809660000020813
