entry_datetime,exit_datetime,direction,entry_price,stop_loss,take_profit,exit_price,pnl,result,exit_reason
2018-02-19 04:40:00,2018-02-19 07:05:00,long,7975.871918,7963.52883,8000.558093999999,7963.52883,-12.343087999999625,Loss,SL
2018-02-19 04:40:00,2018-02-19 07:05:00,long,7975.871918,7963.52883,8000.558093999999,7963.52883,-12.343087999999625,Loss,SL
2018-02-20 05:20:00,2018-02-20 06:45:00,short,7884.198596,7902.69229,7847.211208000001,7902.69229,-18.493693999999778,Loss,SL
2018-02-20 06:00:00,2018-02-20 08:30:00,long,7895.328264,7882.399404,7921.185984,7921.185984,25.857719999999972,Win,TP
2018-02-22 03:55:00,2018-02-22 05:30:00,long,7890.056316,7871.855507,7926.457934,7926.457934,36.40161799999987,Win,TP
2018-02-23 03:50:00,2018-02-23 04:15:00,long,7986.122928,7971.436752,8015.49528,7971.436752,-14.68617600000016,Loss,SL
2018-02-23 04:15:00,2018-02-23 05:55:00,short,7970.014198,7987.043462,7935.95567,7987.043462,-17.029263999999785,Loss,SL
2018-02-23 05:40:00,2018-02-23 09:10:00,long,7982.901182,7968.215006,8012.273533999998,7968.215006,-14.68617599999925,Loss,SL
2018-02-23 05:35:00,2018-02-23 09:15:00,long,7979.972322,7962.650172,8014.616622,7962.650172,-17.322149999999965,Loss,SL
2018-02-23 05:30:00,2018-02-23 07:10:00,long,7976.45769,7965.286146,7998.800778,7998.800778,22.343087999999625,Win,TP
2018-02-26 04:55:00,2018-02-26 08:35:00,long,8113.528344,8099.42794,8141.729152000002,8141.729152000002,28.200808000001416,Win,TP
2018-02-27 05:05:00,2018-02-27 07:55:00,short,8180.892127,8200.26448,8142.147421000001,8200.26448,-19.372352999999748,Loss,SL
2018-02-27 06:00:00,2018-02-27 08:55:00,long,8183.235215,8166.791723,8216.122198999998,8166.791723,-16.443491999999424,Loss,SL
2018-02-28 04:50:00,2018-02-28 07:00:00,short,8107.377738,8122.063914,8078.005386,8122.063914,-14.68617600000016,Loss,SL
2018-02-28 04:10:00,2018-02-28 05:40:00,long,8117.921634,8103.82123,8146.122442000002,8103.82123,-14.100404000000708,Loss,SL
2018-03-01 02:10:00,2018-03-01 03:05:00,long,8071.059872,8057.54524,8098.089135999999,8057.54524,-13.514631999999438,Loss,SL
2018-03-01 04:10:00,2018-03-01 05:50:00,short,8033.863348,8047.670867,8006.24831,8006.24831,27.615037999999913,Win,TP
2018-03-05 03:35:00,2018-03-05 08:05:00,long,7965.328021,7944.198353,8007.587357000001,7944.198353,-21.129668000000493,Loss,SL
2018-03-06 02:00:00,2018-03-06 08:55:00,long,8089.218805,8075.704173,8116.248069000001,8116.248069000001,27.029264000000694,Win,TP
2018-03-06 03:00:00,2018-03-06 08:55:00,long,8089.218805,8075.118401,8117.419613000002,8117.419613000002,28.200808000001416,Win,TP
2018-03-06 03:00:00,2018-03-06 08:55:00,long,8089.218805,8075.118401,8117.419613000002,8117.419613000002,28.200808000001416,Win,TP
2018-03-06 03:10:00,2018-03-06 04:40:00,short,8081.603769,8097.461489,8049.888329,8097.461489,-15.857719999999972,Loss,SL
2018-03-06 03:10:00,2018-03-06 04:40:00,short,8081.603769,8097.461489,8049.888329,8097.461489,-15.857719999999972,Loss,SL
2018-03-07 02:45:00,2018-03-07 03:10:00,long,8032.98469,8018.298514,8062.357042000001,8018.298514,-14.68617600000016,Loss,SL
2018-03-07 04:05:00,2018-03-07 08:40:00,long,8031.813146,8008.047504,8079.344430000001,8079.344430000001,47.531284000000596,Win,TP
2018-03-07 04:05:00,2018-03-07 08:40:00,long,8031.813146,8008.047504,8079.344430000001,8079.344430000001,47.531284000000596,Win,TP
2018-03-07 04:20:00,2018-03-07 07:20:00,short,8031.227374,8054.114359,7985.453404,8054.114359,-22.886985000000095,Loss,SL
2018-03-08 04:10:00,2018-03-08 06:05:00,long,8129.637075,8119.051303,8150.8086189999985,8150.8086189999985,21.171543999998903,Win,TP
2018-03-09 02:25:00,2018-03-09 04:55:00,short,8168.012466,8180.639024,8142.75935,8180.639024,-12.626557999999932,Loss,SL
2018-03-09 04:15:00,2018-03-09 07:25:00,long,8172.973743,8159.763505,8199.394218999998,8159.763505,-13.210237999999663,Loss,SL
2018-03-09 05:55:00,2018-03-09 07:30:00,short,8170.930864,8185.016621,8142.75935,8185.016621,-14.08575699999983,Loss,SL
2018-03-12 04:05:00,2018-03-12 10:25:00,short,8361.210417,8375.296174,8333.038903000002,8333.038903000002,28.171513999997842,Win,TP
2018-03-12 05:25:00,2018-03-12 08:30:00,short,8366.755373,8380.257451,8339.751217,8339.751217,27.004155999999057,Win,TP
2018-03-13 03:40:00,2018-03-13 07:30:00,short,8367.047213,8377.922733,8345.296173,8377.922733,-10.875519999999597,Loss,SL
2018-03-14 05:10:00,2018-03-14 08:35:00,short,8304.301655,8320.722131,8271.460702999997,8271.460702999997,32.84095200000229,Win,TP
2018-03-15 04:25:00,2018-03-15 05:55:00,short,8255.564408,8267.899126,8230.894972,8230.894972,24.669436000000132,Win,TP
2018-03-16 05:35:00,2018-03-16 08:05:00,short,8248.852092,8262.35417,8221.847935999996,8262.35417,-13.502078000001347,Loss,SL
2018-03-19 02:00:00,2018-03-19 03:20:00,short,8155.463354,8168.089913,8130.210236000002,8130.210236000002,25.25311799999872,Win,TP
2018-03-19 02:40:00,2018-03-19 03:15:00,long,8157.798073,8144.295995,8184.802228999999,8144.295995,-13.502077999999528,Loss,SL
2018-03-19 03:15:00,2018-03-19 09:40:00,short,8143.789762,8172.46751,8086.434266,8086.434266,57.35549600000013,Win,TP
2018-03-21 05:30:00,2018-03-21 06:40:00,long,8055.362301,8040.401025,8085.284853,8040.401025,-14.961275999999998,Loss,SL
