====================================================================================================
RAPPORT D'ANALYSE - STRATÉGIE BOUGIE 8H30 (OUVERTURE NEW YORK)
====================================================================================================

Critères de la stratégie:
  - BULLISH: le HIGH de la bougie 8h30 dépasse le HIGH maximum des 5 bougies précédentes
  - BEARISH: le LOW de la bougie 8h30 est inférieur au LOW minimum des 5 bougies précédentes

Période analysée: 2018-2025

----------------------------------------------------------------------------------------------------
RÉSUMÉ
----------------------------------------------------------------------------------------------------
  Trades identifiés sur 1 minute:  1680 trades
  Trades identifiés sur 5 minutes: 1750 trades
  Trades identifiés sur 15 minutes: 1583 trades

  1 minute: 881 Bullish, 799 Bearish
  5 minutes: 899 Bullish, 851 Bearish
  15 minutes: 826 Bullish, 757 Bearish

====================================================================================================
TRADES IDENTIFIÉS - BOUGIES 1 MINUTE
====================================================================================================

Statistiques par année:
  2018: 114 Bullish, 89 Bearish (Total: 203)
  2019: 111 Bullish, 108 Bearish (Total: 219)
  2020: 110 Bullish, 108 Bearish (Total: 218)
  2021: 121 Bullish, 109 Bearish (Total: 230)
  2022: 128 Bullish, 93 Bearish (Total: 221)
  2023: 120 Bullish, 91 Bearish (Total: 211)
  2024: 91 Bullish, 103 Bearish (Total: 194)
  2025: 86 Bullish, 98 Bearish (Total: 184)

----------------------------------------------------------------------------------------------------
Liste détaillée des trades:
----------------------------------------------------------------------------------------------------

Date         Type     Entry Price    High 8h30      Low 8h30       Max High Prev5   Min Low Prev5   
2021-10-11   Bullish  16923.22       16937.82       16863.37       16907.18         16881.98        
2021-10-12   Bullish  16912.34       16928.66       16842.75       16926.94         16891.15        
2021-10-13   Bullish  16895.44       16916.35       16858.79       16900.88         16808.39        
2021-10-14   Bearish  17066.97       17097.90       17060.10       17105.63         17076.71        
2021-10-15   Bearish  17242.51       17295.49       17238.22       17293.77         17256.26        
2021-10-19   Bearish  17542.62       17567.82       17531.17       17565.53         17546.06        
2021-10-21   Bullish  17584.72       17601.33       17564.39       17585.58         17568.68        
2021-10-22   Bullish  17680.94       17682.94       17645.14       17679.79         17658.60        
2021-10-25   Bullish  17667.48       17678.93       17632.25       17647.72         17622.23        
2021-10-26   Bullish  17899.15       17906.02       17846.17       17869.65         17853.04        
2021-10-27   Bullish  17839.58       17870.80       17830.42       17848.46         17829.56        
2021-10-28   Bearish  17946.40       17969.30       17930.93       17955.56         17934.94        
2021-10-29   Bullish  17918.62       17930.36       17887.12       17921.20         17886.55        
2021-11-01   Bearish  18140.84       18176.63       18132.25       18175.49         18156.01        
2021-11-02   Bullish  18185.80       18200.40       18171.48       18185.22         18173.20        
2021-11-03   Bearish  18291.18       18324.11       18272.28       18313.23         18302.06        
2021-11-04   Bearish  18525.14       18536.02       18507.10       18548.33         18528.29        
2021-11-05   Bullish  18803.48       18816.94       18774.27       18809.21         18766.54        
2021-11-08   Bullish  18755.09       18758.52       18707.55       18756.23         18722.15        
2021-11-09   Bearish  18744.78       18775.99       18741.63       18770.55         18752.51        
2021-11-10   Bearish  18401.14       18452.11       18375.08       18469.30         18437.80        
2021-11-11   Bearish  18427.77       18453.83       18413.17       18450.40         18432.07        
2021-11-12   Bearish  18392.55       18416.60       18383.39       18429.78         18406.30        
2021-11-16   Bullish  18554.06       18559.21       18498.22       18527.43         18489.91        
2021-11-17   Bearish  18678.91       18696.67       18662.30       18689.22         18672.61        
2021-11-18   Bearish  18741.34       18788.30       18731.89       18794.60         18777.71        
2021-11-19   Bearish  18934.92       18968.14       18918.60       18979.59         18934.64        
2021-11-22   Bullish  19095.00       19108.46       19058.34       19078.39         19053.19        
2021-11-23   Bearish  18657.44       18724.16       18654.29       18736.76         18696.38        
2021-11-24   Bearish  18498.22       18565.80       18484.19       18566.37         18525.42        
2021-11-26   Bullish  18665.74       18666.60       18595.58       18615.91         18563.80        
2021-11-29   Bearish  18591.29       18649.99       18576.97       18622.79         18596.73        
2021-12-01   Bearish  18655.43       18732.46       18650.56       18747.35         18714.14        
2021-12-02   Bullish  18145.13       18182.36       18085.00       18152.29         18105.04        
2021-12-03   Bullish  18388.54       18430.92       18340.43       18421.19         18364.77        
2021-12-06   Bearish  17899.43       18052.92       17898.00       18040.04         17987.63        
2021-12-07   Bullish  18507.67       18511.96       18463.57       18471.01         18438.94        
2021-12-08   Bearish  18666.89       18709.27       18617.92       18709.55         18688.65        
2021-12-09   Bullish  18775.99       18777.42       18715.28       18723.01         18707.84        
2021-12-10   Bullish  18682.92       18694.66       18623.07       18660.59         18631.95        
2021-12-13   Bearish  18656.29       18716.14       18650.28       18768.55         18701.25        
2021-12-14   Bullish  18220.16       18250.80       18162.89       18237.63         18190.38        
2021-12-15   Bearish  18181.21       18244.50       18172.91       18237.34         18211.28        
2021-12-16   Bearish  18682.92       18708.41       18651.71       18721.30         18674.33        
2021-12-17   Bullish  18060.37       18088.15       17971.02       18027.15         17979.04        
2021-12-20   Bullish  17845.31       17875.66       17803.79       17865.35         17823.26        
2021-12-21   Bearish  18045.76       18096.16       18042.61       18095.59         18050.63        
2021-12-22   Bearish  18267.70       18293.47       18250.80       18288.03         18259.10        
2021-12-23   Bullish  18568.95       18577.25       18529.43       18564.94         18536.30        
2021-12-27   Bullish  18802.91       18803.19       18721.87       18761.39         18722.15        
2021-12-28   Bearish  18981.60       19024.27       18965.85       19024.55         18995.06        
2021-12-29   Bullish  18924.04       18951.53       18890.82       18918.31         18893.97        
2021-12-31   Bullish  18849.30       18853.88       18792.31       18825.24         18790.88        
2022-01-03   Bullish  18829.25       18841.28       18760.53       18783.72         18755.66        
2022-01-04   Bearish  18883.66       18913.73       18864.19       18927.76         18902.56        
2022-01-05   Bearish  18459.56       18575.25       18457.55       18573.25         18542.89        
2022-01-06   Bullish  18088.15       18095.02       17951.55       18020.28         17961.86        
2022-01-07   Bearish  17991.93       18072.97       17984.77       18054.64         17985.34        
2022-01-10   Bearish  17553.51       17657.17       17538.33       17637.70         17589.30        
2022-01-11   Bearish  17792.05       17844.45       17761.98       17861.06         17804.65        
2022-01-12   Bullish  18309.22       18318.10       18243.07       18297.76         18247.36        
2022-01-13   Bearish  18267.70       18289.17       18249.94       18283.45         18259.10        
2022-01-14   Bullish  17671.20       17707.00       17616.79       17640.56         17591.30        
2022-01-17   Bearish  17863.92       17880.53       17853.90       17885.11         17860.20        
2022-01-18   Bearish  17515.71       17608.77       17514.27       17619.65         17558.95        
2022-01-19   Bearish  17486.78       17543.48       17473.32       17526.87         17478.76        
2022-01-20   Bullish  17410.04       17434.95       17365.36       17401.73         17367.66        
2022-01-21   Bullish  16960.73       16973.91       16845.90       16892.58         16806.96        
2022-01-25   Bullish  16288.92       16340.76       16247.40       16300.95         16250.55        
2022-01-26   Bearish  16519.16       16606.79       16503.70       16583.31         16517.44        
2022-01-27   Bearish  16353.07       16434.97       16352.50       16424.66         16386.86        
2022-01-28   Bearish  16002.27       16153.47       15999.70       16118.25         16029.77        
2022-01-31   Bullish  16632.56       16633.99       16513.15       16598.20         16552.95        
2022-02-01   Bearish  17069.84       17126.82       17027.74       17132.84         17099.62        
2022-02-02   Bearish  17324.99       17379.11       17287.76       17389.99         17349.61        
2022-02-03   Bullish  16850.77       16888.86       16812.40       16862.80         16813.54        
2022-02-07   Bearish  16813.26       16868.52       16803.81       16878.26         16831.58        
2022-02-08   Bearish  16622.82       16682.39       16610.80       16645.16         16617.10        
2022-02-09   Bearish  17076.71       17109.07       17053.80       17099.91         17081.29        
2022-02-10   Bullish  16940.97       16944.70       16878.26       16914.34         16862.22        
2022-02-11   Bullish  16857.07       16895.44       16835.88       16877.40         16819.84        
2022-02-14   Bullish  16303.24       16336.75       16244.82       16322.14         16260.57        
2022-02-15   Bullish  16611.94       16617.96       16547.80       16613.66         16567.56        
2022-02-16   Bearish  16600.20       16628.55       16574.71       16644.01         16603.92        
2022-02-18   Bearish  16208.74       16286.35       16207.60       16276.61         16218.48        
2022-02-24   Bullish  15106.53       15138.03       14957.33       15065.58         14969.36        
2022-02-25   Bearish  16025.47       16038.07       15944.14       16080.45         16007.14        
2022-02-28   Bullish  16144.02       16159.77       16074.44       16093.05         16051.24        
2022-03-01   Bullish  16285.20       16289.21       16212.47       16252.56         16219.91        
2022-03-02   Bearish  16065.85       16137.44       16061.27       16125.12         16085.03        
2022-03-03   Bearish  16402.61       16443.56       16381.42       16484.22         16430.67        
2022-03-04   Bullish  15981.37       16016.59       15961.90       15961.32         15899.18        
2022-03-08   Bearish  15167.81       15251.72       15160.08       15262.02         15200.46        
2022-03-09   Bearish  15530.63       15602.22       15519.18       15628.86         15525.77        
2022-03-10   Bearish  15500.85       15554.12       15462.19       15539.80         15484.82        
2022-03-11   Bearish  15662.36       15719.63       15650.05       15744.55         15701.59        
2022-03-14   Bearish  15159.51       15224.22       15145.19       15237.68         15175.83        
